id,claim,label,supporting_facts,challenge
59494,"Rahul Dravid participated in twelve international cricket centuries from 1997 to 2006, winning eight times.",SUPPORTS,"List of international cricket centuries by Rahul Dravid_cell_2_1_0
List of international cricket centuries by Rahul Dravid_cell_2_2_0
List of international cricket centuries by Rahul Dravid_cell_2_3_0
List of international cricket centuries by Rahul Dravid_cell_2_4_0
List of international cricket centuries by Rahul Dravid_cell_2_5_0
List of international cricket centuries by Rahul Dravid_cell_2_6_0
List of international cricket centuries by Rahul Dravid_cell_2_7_0
List of international cricket centuries by Rahul Dravid_cell_2_8_0
List of international cricket centuries by Rahul Dravid_cell_2_9_0
List of international cricket centuries by Rahul Dravid_cell_2_10_0
List of international cricket centuries by Rahul Dravid_cell_2_11_0
List of international cricket centuries by Rahul Dravid_cell_2_12_0
List of international cricket centuries by Rahul Dravid_cell_2_3_9
List of international cricket centuries by Rahul Dravid_cell_2_4_9
List of international cricket centuries by Rahul Dravid_cell_2_5_9
List of international cricket centuries by Rahul Dravid_cell_2_7_9
List of international cricket centuries by Rahul Dravid_cell_2_8_9
List of international cricket centuries by Rahul Dravid_cell_2_9_9
List of international cricket centuries by Rahul Dravid_cell_2_10_9
List of international cricket centuries by Rahul Dravid_cell_2_12_9
List of international cricket centuries by Rahul Dravid_cell_2_1_8
List of international cricket centuries by Rahul Dravid_cell_2_2_8
List of international cricket centuries by Rahul Dravid_cell_2_3_8
List of international cricket centuries by Rahul Dravid_cell_2_4_8
List of international cricket centuries by Rahul Dravid_cell_2_5_8
List of international cricket centuries by Rahul Dravid_cell_2_6_8
List of international cricket centuries by Rahul Dravid_cell_2_7_8
List of international cricket centuries by Rahul Dravid_cell_2_8_8
List of international cricket centuries by Rahul Dravid_cell_2_9_8
List of international cricket centuries by Rahul Dravid_cell_2_10_8
List of international cricket centuries by Rahul Dravid_cell_2_11_8
List of international cricket centuries by Rahul Dravid_cell_2_12_8
List of international cricket centuries by Rahul Dravid_table_caption_2|context:List of international cricket centuries by Rahul Dravid_cell_2_1_0:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_0_0|List of international cricket centuries by Rahul Dravid_cell_2_2_0:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_0_0|List of international cricket centuries by Rahul Dravid_cell_2_3_0:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_0_0|List of international cricket centuries by Rahul Dravid_cell_2_4_0:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_0_0|List of international cricket centuries by Rahul Dravid_cell_2_5_0:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_0_0|List of international cricket centuries by Rahul Dravid_cell_2_6_0:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_0_0|List of international cricket centuries by Rahul Dravid_cell_2_7_0:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_0_0|List of international cricket centuries by Rahul Dravid_cell_2_8_0:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_0_0|List of international cricket centuries by Rahul Dravid_cell_2_9_0:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_0_0|List of international cricket centuries by Rahul Dravid_cell_2_10_0:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_0_0|List of international cricket centuries by Rahul Dravid_cell_2_11_0:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_0_0|List of international cricket centuries by Rahul Dravid_cell_2_12_0:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_0_0|List of international cricket centuries by Rahul Dravid_cell_2_3_9:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_3_1
List of international cricket centuries by Rahul Dravid_header_cell_2_0_9|List of international cricket centuries by Rahul Dravid_cell_2_4_9:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_4_1
List of international cricket centuries by Rahul Dravid_header_cell_2_0_9|List of international cricket centuries by Rahul Dravid_cell_2_5_9:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_5_1
List of international cricket centuries by Rahul Dravid_header_cell_2_0_9|List of international cricket centuries by Rahul Dravid_cell_2_7_9:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_7_1
List of international cricket centuries by Rahul Dravid_header_cell_2_0_9|List of international cricket centuries by Rahul Dravid_cell_2_8_9:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_8_1
List of international cricket centuries by Rahul Dravid_header_cell_2_0_9|List of international cricket centuries by Rahul Dravid_cell_2_9_9:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_9_1
List of international cricket centuries by Rahul Dravid_header_cell_2_0_9|List of international cricket centuries by Rahul Dravid_cell_2_10_9:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_10_1
List of international cricket centuries by Rahul Dravid_header_cell_2_0_9|List of international cricket centuries by Rahul Dravid_cell_2_12_9:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_12_1
List of international cricket centuries by Rahul Dravid_header_cell_2_0_9|List of international cricket centuries by Rahul Dravid_cell_2_1_8:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_1_1
List of international cricket centuries by Rahul Dravid_header_cell_2_0_8|List of international cricket centuries by Rahul Dravid_cell_2_2_8:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_2_1
List of international cricket centuries by Rahul Dravid_header_cell_2_0_8|List of international cricket centuries by Rahul Dravid_cell_2_3_8:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_3_1
List of international cricket centuries by Rahul Dravid_header_cell_2_0_8|List of international cricket centuries by Rahul Dravid_cell_2_4_8:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_4_1
List of international cricket centuries by Rahul Dravid_header_cell_2_0_8|List of international cricket centuries by Rahul Dravid_cell_2_5_8:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_5_1
List of international cricket centuries by Rahul Dravid_header_cell_2_0_8|List of international cricket centuries by Rahul Dravid_cell_2_6_8:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_6_1
List of international cricket centuries by Rahul Dravid_header_cell_2_0_8|List of international cricket centuries by Rahul Dravid_cell_2_7_8:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_7_1
List of international cricket centuries by Rahul Dravid_header_cell_2_0_8|List of international cricket centuries by Rahul Dravid_cell_2_8_8:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_8_1
List of international cricket centuries by Rahul Dravid_header_cell_2_0_8|List of international cricket centuries by Rahul Dravid_cell_2_9_8:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_9_1
List of international cricket centuries by Rahul Dravid_header_cell_2_0_8|List of international cricket centuries by Rahul Dravid_cell_2_10_8:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_10_1
List of international cricket centuries by Rahul Dravid_header_cell_2_0_8|List of international cricket centuries by Rahul Dravid_cell_2_11_8:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_11_1
List of international cricket centuries by Rahul Dravid_header_cell_2_0_8|List of international cricket centuries by Rahul Dravid_cell_2_12_8:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2
List of international cricket centuries by Rahul Dravid_header_cell_2_12_1
List of international cricket centuries by Rahul Dravid_header_cell_2_0_8|List of international cricket centuries by Rahul Dravid_table_caption_2:List of international cricket centuries by Rahul Dravid_title
List of international cricket centuries by Rahul Dravid_section_2",Other
58737,"Tony Yayo played as himself in Morning Glory, a 2010 American romantic comedy-drama film directed by Roger Michell and written by Aline Brosh McKenna; then as Carlos in S.W.A.T.: Firefight in 2011.",SUPPORTS,"Tony Yayo_cell_1_3_1
Tony Yayo_cell_1_3_2
Tony Yayo_cell_1_4_1
Tony Yayo_cell_1_4_2
Tony Yayo_cell_1_4_0
Morning Glory (2010 film)_sentence_0|context:Tony Yayo_cell_1_3_1:Tony Yayo_title
Tony Yayo_section_9
Tony Yayo_header_cell_1_1_1
Tony Yayo_header_cell_1_0_0|Tony Yayo_cell_1_3_2:Tony Yayo_title
Tony Yayo_section_9
Tony Yayo_header_cell_1_1_2
Tony Yayo_header_cell_1_0_0|Tony Yayo_cell_1_4_1:Tony Yayo_title
Tony Yayo_section_9
Tony Yayo_header_cell_1_1_1
Tony Yayo_header_cell_1_0_0|Tony Yayo_cell_1_4_2:Tony Yayo_title
Tony Yayo_section_9
Tony Yayo_header_cell_1_1_2
Tony Yayo_header_cell_1_0_0|Tony Yayo_cell_1_4_0:Tony Yayo_title
Tony Yayo_section_9
Tony Yayo_header_cell_1_1_0
Tony Yayo_header_cell_1_0_0|Morning Glory (2010 film)_sentence_0:Morning Glory (2010 film)_title",Multi-hop Reasoning
56394,"Helianthus gracilentus is a plant species within the family Asteraceae in the order Asterales, an order of dicotyledonous flowering plants known for composite flowers made of florets.",SUPPORTS,"Helianthus gracilentus_sentence_0
Helianthus gracilentus_cell_0_7_0
Helianthus gracilentus_cell_0_7_1
Helianthus gracilentus_cell_0_6_0
Helianthus gracilentus_cell_0_6_1
Asterales_sentence_0|context:Helianthus gracilentus_sentence_0:Helianthus gracilentus_title|Helianthus gracilentus_cell_0_7_0:Helianthus gracilentus_title
Helianthus gracilentus_header_cell_0_1_0
Helianthus gracilentus_header_cell_0_0_0|Helianthus gracilentus_cell_0_7_1:Helianthus gracilentus_title
Helianthus gracilentus_header_cell_0_1_0
Helianthus gracilentus_header_cell_0_0_0|Helianthus gracilentus_cell_0_6_0:Helianthus gracilentus_title
Helianthus gracilentus_header_cell_0_1_0
Helianthus gracilentus_header_cell_0_0_0|Helianthus gracilentus_cell_0_6_1:Helianthus gracilentus_title
Helianthus gracilentus_header_cell_0_1_0
Helianthus gracilentus_header_cell_0_0_0|Asterales_sentence_0:Asterales_title",Multi-hop Reasoning
11387,"Sun Boy, whose powers revolve around using solar energy, is a DC superhero created by Jerry Siegel and Jim Mooney.",SUPPORTS,"Sun Boy_cell_0_11_1
Sun Boy_sentence_1
Sun Boy_cell_0_4_1
Sun Boy_cell_0_2_1|context:Sun Boy_cell_0_11_1:Sun Boy_title
Sun Boy_header_cell_0_11_0
Sun Boy_header_cell_0_5_0|Sun Boy_sentence_1:Sun Boy_title|Sun Boy_cell_0_4_1:Sun Boy_title
Sun Boy_header_cell_0_4_0
Sun Boy_header_cell_0_1_0
Sun Boy_header_cell_0_0_0|Sun Boy_cell_0_2_1:Sun Boy_title
Sun Boy_header_cell_0_2_0
Sun Boy_header_cell_0_1_0
Sun Boy_header_cell_0_0_0",Combining Tables and Text
75189,"Based on the Gregorian Calendar, the most used calendar in the world, 2024,2052 and 2080 will have a leap year starting on Monday.",SUPPORTS,"Gregorian calendar_sentence_2
Leap year starting on Monday_cell_0_5_3
Leap year starting on Monday_cell_0_5_6
Leap year starting on Monday_cell_0_5_8|context:Gregorian calendar_sentence_2:Gregorian calendar_title|Leap year starting on Monday_cell_0_5_3:Leap year starting on Monday_title
Leap year starting on Monday_section_1
Leap year starting on Monday_section_2
Leap year starting on Monday_header_cell_0_5_0
Leap year starting on Monday_header_cell_0_0_3|Leap year starting on Monday_cell_0_5_6:Leap year starting on Monday_title
Leap year starting on Monday_section_1
Leap year starting on Monday_section_2
Leap year starting on Monday_header_cell_0_5_0
Leap year starting on Monday_header_cell_0_0_6|Leap year starting on Monday_cell_0_5_8:Leap year starting on Monday_title
Leap year starting on Monday_section_1
Leap year starting on Monday_section_2
Leap year starting on Monday_header_cell_0_5_0
Leap year starting on Monday_header_cell_0_0_8",Multi-hop Reasoning
48748,"Todd Rohloff (born January 16, 1974) played for the Washington Capitals and the Columbus Blue Jackets.",SUPPORTS,"Todd Rohloff_sentence_0
Todd Rohloff_sentence_1|context:Todd Rohloff_sentence_0:Todd Rohloff_title|Todd Rohloff_sentence_1:Todd Rohloff_title",Entity Disambiguation
12805,"Ethiopian airlines operating at Addis Ababa Bole International Airport include AberdAir, East African Aviation and Ethiopian airlines.",NOT ENOUGH INFO,"Addis Ababa Bole International Airport_cell_0_6_0|context:Addis Ababa Bole International Airport_cell_0_6_0:Addis Ababa Bole International Airport_title
Addis Ababa Bole International Airport_section_4
Addis Ababa Bole International Airport_section_5
Addis Ababa Bole International Airport_header_cell_0_0_0",Other
39929,"Vila Real (the capital and largest city of the Vila Real District, northern Portugal) is in the Norte region and was established in 1925.",SUPPORTS,"Vila Real_sentence_3
Vila Real_cell_0_2_1
Vila Real_cell_0_5_1|context:Vila Real_sentence_3:Vila Real_title|Vila Real_cell_0_2_1:Vila Real_title
Vila Real_header_cell_0_2_0
Vila Real_header_cell_0_0_0|Vila Real_cell_0_5_1:Vila Real_title
Vila Real_header_cell_0_5_0
Vila Real_header_cell_0_0_0",Combining Tables and Text
44680,"A Distributed Bragg Reflector laser has diffraction grating on one or both end mirrors, which reflect a narrow band of light back in the cavity which help them be more spectrally stable.",NOT ENOUGH INFO,"Distributed Bragg reflector laser_sentence_5
Distributed feedback laser_sentence_19
Distributed feedback laser_sentence_17
Distributed feedback laser_sentence_16
Distributed feedback laser_sentence_18|context:Distributed Bragg reflector laser_sentence_5:Distributed Bragg reflector laser_title|Distributed feedback laser_sentence_19:Distributed feedback laser_title|Distributed feedback laser_sentence_17:Distributed feedback laser_title|Distributed feedback laser_sentence_16:Distributed feedback laser_title|Distributed feedback laser_sentence_18:Distributed feedback laser_title",Search terms not in claim
62477,The Kosovo team was the only team in group B to advance to the semifinals of the 2016 FIBA U18 European Championship Division C.,REFUTES,"2016 FIBA U18 European Championship Division C_header_cell_2_2_1
2016 FIBA U18 European Championship Division C_cell_2_1_9
2016 FIBA U18 European Championship Division C_header_cell_2_0_1|context:2016 FIBA U18 European Championship Division C_header_cell_2_2_1:2016 FIBA U18 European Championship Division C_title
2016 FIBA U18 European Championship Division C_section_1
2016 FIBA U18 European Championship Division C_section_3|2016 FIBA U18 European Championship Division C_cell_2_1_9:2016 FIBA U18 European Championship Division C_title
2016 FIBA U18 European Championship Division C_section_1
2016 FIBA U18 European Championship Division C_section_3
2016 FIBA U18 European Championship Division C_header_cell_2_1_1
2016 FIBA U18 European Championship Division C_header_cell_2_0_9|2016 FIBA U18 European Championship Division C_header_cell_2_0_1:2016 FIBA U18 European Championship Division C_title
2016 FIBA U18 European Championship Division C_section_1
2016 FIBA U18 European Championship Division C_section_3",Other
37966,"Geraint Thomas of Team Sky won the general classification of the 2011 Bayern-Rundfahrt 18-team participant cycling race, the first Briton to have  won the competition.",SUPPORTS,"2011 Bayern–Rundfahrt_sentence_3
2011 Bayern–Rundfahrt_sentence_4|context:2011 Bayern–Rundfahrt_sentence_3:2011 Bayern–Rundfahrt_title|2011 Bayern–Rundfahrt_sentence_4:2011 Bayern–Rundfahrt_title
2011 Bayern–Rundfahrt_section_0",Multi-hop Reasoning
44019,"A German late-night comedy show produced by Florida TV which is really recorded in Berlin, Late Night Berlin is hosted by Klaas Heufer-Umlauf ever since its premier. on March 12, 2018",REFUTES,"Late Night Berlin_sentence_10|context:Late Night Berlin_sentence_10:Late Night Berlin_title
Late Night Berlin_section_2",Other
53763,"Kadaiya Kota recorded a total population of 1,366 in 2011 in which 719 are males and 647 are females.",SUPPORTS,"Kadaiya Kota_table_caption_1
Kadaiya Kota_cell_1_1_1
Kadaiya Kota_cell_1_1_0
Kadaiya Kota_cell_1_1_2
Kadaiya Kota_cell_1_1_3|context:Kadaiya Kota_table_caption_1:Kadaiya Kota_title
Kadaiya Kota_section_0|Kadaiya Kota_cell_1_1_1:Kadaiya Kota_title
Kadaiya Kota_section_0
Kadaiya Kota_header_cell_1_0_1|Kadaiya Kota_cell_1_1_0:Kadaiya Kota_title
Kadaiya Kota_section_0
Kadaiya Kota_header_cell_1_0_0|Kadaiya Kota_cell_1_1_2:Kadaiya Kota_title
Kadaiya Kota_section_0
Kadaiya Kota_header_cell_1_0_2|Kadaiya Kota_cell_1_1_3:Kadaiya Kota_title
Kadaiya Kota_section_0
Kadaiya Kota_header_cell_1_0_3",Other
1681,"Clare Short was a Shadow Minister for Women, Shadow Transport Secretary, Opposition Spokesperson for Overseas Development, and a member of Labour's National Executive Committee (the governing body of the UK Labour Party).",SUPPORTS,"Clare Short_sentence_29
Clare Short_sentence_30
National Executive Committee of the Labour Party_sentence_0|context:Clare Short_sentence_29:Clare Short_title
Clare Short_section_0
Clare Short_section_2|Clare Short_sentence_30:Clare Short_title
Clare Short_section_0
Clare Short_section_2|National Executive Committee of the Labour Party_sentence_0:National Executive Committee of the Labour Party_title",Multi-hop Reasoning
41738,Trevor Casper attended Kiel High School before going to Lakeshore Technical College to earn his criminal justice degree.,SUPPORTS,"Trevor Casper_sentence_3
Trevor Casper_sentence_4|context:Trevor Casper_sentence_3:Trevor Casper_title
Trevor Casper_section_0|Trevor Casper_sentence_4:Trevor Casper_title
Trevor Casper_section_0",Other
68029,"The The Darkness, ""Nothin's Gonna Stop Us"" and ""One Way Ticket"" was released in the year 2000.",REFUTES,"List of songs recorded by the Darkness_cell_1_52_3
List of songs recorded by the Darkness_header_cell_1_0_0|context:List of songs recorded by the Darkness_cell_1_52_3:List of songs recorded by the Darkness_title
List of songs recorded by the Darkness_section_0
List of songs recorded by the Darkness_header_cell_1_52_0
List of songs recorded by the Darkness_header_cell_1_0_3|List of songs recorded by the Darkness_header_cell_1_0_0:List of songs recorded by the Darkness_title
List of songs recorded by the Darkness_section_0
List of songs recorded by the Darkness_cell_1_53_3
List of songs recorded by the Darkness_header_cell_1_0_0|context:List of songs recorded by the Darkness_cell_1_53_3:List of songs recorded by the Darkness_title
List of songs recorded by the Darkness_section_0
List of songs recorded by the Darkness_header_cell_1_53_0
List of songs recorded by the Darkness_header_cell_1_0_3|List of songs recorded by the Darkness_header_cell_1_0_0:List of songs recorded by the Darkness_title
List of songs recorded by the Darkness_section_0",Other
